ID,Aircraft,Community,Clock,Industrial,Shipping,Vehicular,NoiseLevel,NoiseLevelSquare,Comprehensibility,Intelligibility,UEQKPI,Attractiveness,UEQComprehensibility,Dependability,Efficiency,ContentQuality,ContentTrustworthiness,Acoustics,PeakPupilListen,MeanPupilListen,PrepeakPupilListen,PeakPupilSize,MeanPupilSpeak,PrepeakPupilSpeak,IntelligibilityTransformer,Time,Sex,Age,Bachelor,Master,Doctorate,CS,Economy,Management,Engeneering,Cet4,Cet6,Round,RoundBreak
22377084,0,0,0,1,0,0,70,4900,0.3125,0.859477124,3.928571429,4.5,4.75,4.75,5,5,4.5,5.25,0.379999121,-0.414251276,-0.396790495,0.444678746,-0.258612363,-0.177775711,0.915814638,3935,1,18,1,0,0,1,0,0,0,400,507,23,11
21377335,0,0,0,0,0,1,58,3364,0.6875,0.944444444,10.75,5.25,6.5,6.5,6.75,6.5,6.75,2.5,-0.381551711,-0.470599949,-1.190362626,0.794341682,0.186751991,-0.194859328,0.987569332,4139,1,20,1,0,0,0,1,0,0,456,507,13,1
21377003,0,0,0,0,0,1,58,3364,0.6875,0.944444444,16.14285714,6.5,7,7,7,7,7,5.5,0.672555379,-0.071677682,-0.244384532,4.223657361,0.72545186,1.243642786,0.899886727,3133,0,20,1,0,0,1,0,0,0,524,487,3,3
21377187,0,0,1,0,0,0,58,3364,0.6875,0.9,2.964285714,4,6,5,4.5,5.25,5,1.25,2.023783864,-0.13669705,-0.147684175,3.229493777,0.29121226,0.017211175,0.888608515,3829,1,21,1,0,0,0,1,0,0,590,507,17,5
22377142,0,1,0,0,0,0,70,4900,0.4375,0.908088235,8.785714286,7,5.5,6.75,6.75,6,5,3.75,0.517322574,-0.739038283,-0.869686341,1.812115157,-0.081224427,0.306721621,0.795924366,3819,1,20,1,0,0,0,1,0,0,519,507,17,5
21377184,0,0,1,0,0,0,62,3844,0.5625,0.833333333,-0.357142857,3.5,4.25,4,2.75,4,3.75,4,0.495494846,0.535246473,0.001709331,1.863816153,1.042115128,1.156750991,0.738612056,3538,1,21,1,0,0,1,0,0,0,486,507,19,7
21377174,0,0,1,0,0,0,58,3364,0.6875,0.887955182,-3.785714286,1,7,2.5,4,2,3.25,1.5,1.130084007,-0.596688614,-0.718197965,1.3691756,0.188097779,-0.155395569,0.91865027,4494,0,20,1,0,0,0,1,0,0,660,580,15,3
21377335,0,0,0,1,0,0,66,4356,0.375,0.75862069,10.10714286,4.75,6,6,5.75,5.75,6.75,4.75,0.486097782,-0.051616575,-0.081610678,1.056919818,-0.076329811,-0.006923324,0.925902843,4139,1,20,1,0,0,0,1,0,0,456,507,12,12
21377171,0,0,0,1,0,0,66,4356,0.375,1,6.035714286,5.5,6,6.75,5.75,4.5,6,2,1.573669028,-0.107915454,-0.39858799,1.777795078,-0.0870155,0.052268515,0.874563217,4767,0,20,1,0,0,0,1,0,0,524,535,22,10
22377053,0,1,0,0,0,0,58,3364,0.5,0.930641822,1.785714286,2,5.5,6.75,4.5,3.5,6.5,1.25,1.275824169,-0.199203283,-0.295908141,1.496300965,-0.682958756,-0.368024882,0.928584039,5311,0,19,1,0,0,0,1,0,0,529,507,11,11
22377142,0,1,0,0,0,0,62,3844,0.5,0.880701754,-6.321428571,2.5,2.5,2.75,3,3.5,3,2.75,1.413138373,-0.766048423,-0.482942336,1.420666236,-0.01628716,-0.406288414,0.949948788,3819,1,20,1,0,0,0,1,0,0,519,507,22,10
22377084,0,1,0,0,0,0,58,3364,0.5,0.952380952,0.464285714,3.25,4.25,3.75,4.5,4.25,4.75,3.75,0.132060558,-0.678704217,-0.700390173,1.587352123,-0.024434397,0.077711706,0.965473831,3935,1,18,1,0,0,1,0,0,0,400,507,12,12
21377369,1,0,0,0,0,0,58,3364,0.4375,0.861538462,8.107142857,3.25,7,6.5,5,5.5,7,3.5,-0.086916857,-0.710793504,-0.820620561,1.871174249,0.589795682,0.152308908,0.954803228,4353,0,19,1,0,0,0,1,0,0,605,528,12,12
22377084,0,0,0,0,1,0,70,4900,0.25,0.846153846,1.464285714,3.75,4.25,4.25,4.5,4.75,4.5,4,-0.191337568,-1.097681545,-0.701587944,1.652031748,0.574201329,0.272668439,0.592325687,3935,1,18,1,0,0,1,0,0,0,400,507,3,3
21377119,0,1,0,0,0,0,58,3364,0.5625,0.288461538,5.964285714,5,5.5,5.75,5.5,5.25,5.75,2,2.236803993,-0.396264589,0.997773564,2.64376752,0.799506565,0.616179533,0.519566774,6412,0,21,1,0,0,0,1,0,0,524,480,1,1
21377369,0,0,0,0,1,0,58,3364,0.625,1,6.035714286,4.5,7,6.75,3.75,4.25,5.5,3.75,0.527211717,0.147581809,-0.229817951,2.52090448,1.018187623,0.845401522,0.941526473,4353,0,19,1,0,0,0,1,0,0,605,528,6,6
21081004,0,0,0,1,0,0,58,3364,0.4375,0.921052632,2.607142857,3.25,5,4,5.75,4.5,6,3,0.540774684,-0.899324959,-0.539370517,0.652397205,-0.526448771,-0.893240583,0.914859831,4935,0,20,1,0,0,0,0,1,0,524,450,23,11
22377028,0,0,0,0,1,0,66,4356,0.5625,0.961594203,7.678571429,6,5.75,5,5.25,5.5,5.75,5.75,0.670385751,-0.296631341,-0.399150811,1.601518172,-0.438048052,-0.093321526,0.97853142,3398,0,20,1,0,0,0,1,0,0,598,507,24,12
22377084,0,0,0,1,0,0,66,4356,0.375,0.977272727,-1.035714286,3.75,4,4,4.25,3.25,3.75,3.5,0.099720745,-0.530231853,-0.759305526,1.565792248,-0.05886872,0.394372371,0.978599906,3935,1,18,1,0,0,1,0,0,0,400,507,18,6
zy2314202,0,0,0,0,1,0,70,4900,0.3125,0.977272727,-5.142857143,4,3,3,3,3,3,3,1.841728166,0.13481288,-0.024178413,3.162859176,0.622382407,0.545412875,0.84305048,5418,1,22,0,1,0,0,0,0,1,524,461,6,6
21377076,0,0,0,1,0,0,66,4356,0.3125,0.964285714,4.785714286,5.5,3.25,5.25,5.25,5,4.75,5.5,1.289389609,-0.083073176,-0.433381917,1.049571981,-0.176249072,-0.570083028,0.895346582,4862,1,20,1,0,0,0,1,0,0,524,475,8,8
zy2342116,0,0,0,1,0,0,58,3364,0.5,0.921296296,3.214285714,4.25,5.75,5,4,3.75,4.75,4.75,0.70079758,0.010994185,-0.512795623,1.932686157,0.380720919,0.560024834,0.971366882,4573,1,23,0,1,0,1,0,0,0,524,536,3,3
zy2342116,0,1,0,0,0,0,62,3844,0.5,0.913299663,-0.214285714,1.75,5.75,5.5,3.25,3.75,4.75,2.5,5.360019725,-0.010770536,0.542689401,1.200871161,0.009972221,-0.157052222,0.988547802,4573,1,23,0,1,0,1,0,0,0,524,536,18,6
21377369,0,0,1,0,0,0,58,3364,0.625,0.944444444,-0.928571429,1,5.5,6,4.25,4.25,5.5,1.5,0.456008404,-0.639066184,-0.524984115,0.723020828,0.071229448,-0.250091116,0.97026515,4353,0,19,1,0,0,0,1,0,0,605,528,20,8
21377348,1,0,0,0,0,0,62,3844,0.375,0.868055556,8.5,4.75,6.25,5.25,5.75,5.75,5.75,5.75,1.007793349,-0.232527423,-0.29040783,1.408241613,0.112075231,-0.391455903,0.886367679,4891,1,20,1,0,0,0,0,1,0,524,507,20,8
21377119,0,1,0,0,0,0,66,4356,0.4375,0.873684211,7.821428571,5,5.75,6,5.5,6,6,2.5,1.238323711,-0.609206577,-0.822257767,1.498591083,-0.09584233,-0.797381201,0.919306397,6412,0,21,1,0,0,0,1,0,0,524,480,20,8
21377119,0,0,1,0,0,0,66,4356,0.5,0.932806324,6.464285714,5,5.25,5.25,5.5,5.75,6,2.5,-0.257030646,-0.908609102,-0.915135287,1.323502123,-0.258056892,-0.953893718,0.896410584,6412,0,21,1,0,0,0,1,0,0,524,480,17,5
22377084,0,0,0,0,1,0,58,3364,0.5625,0.6,1.464285714,4.25,4.75,4.5,5,3.25,5,3.5,-0.460836006,-1.39644475,-2.313025271,1.005235497,0.199484167,-0.176964318,0.824045479,3935,1,18,1,0,0,1,0,0,0,400,507,8,8
22377053,0,0,1,0,0,0,66,4356,0.5625,0.769090909,3.928571429,4,6.25,5.25,4.75,5.25,5,1.75,2.212850551,0.333309728,0.658489141,1.900508424,-0.047738761,-0.162692703,0.875515103,5311,0,19,1,0,0,0,1,0,0,529,507,3,3
zy2314202,0,0,0,1,0,0,62,3844,0.3125,0.611538462,-18,1,1,1,1,1,1,1,0.732476657,-0.401605978,-0.234869,3.212713176,0.327300621,0.125214872,0.825565338,5418,1,22,0,1,0,0,0,0,1,524,461,8,8
zy2342116,0,0,0,0,0,1,66,4356,0.4375,0.7771261,1.607142857,3,5.25,5.25,3.5,4.25,5.25,3.25,0.944735912,-0.002465544,-0.050837407,1.066705078,-0.006776045,0.050830313,0.923291802,4573,1,23,0,1,0,1,0,0,0,524,536,5,5
22377028,0,0,0,0,1,0,62,3844,0.625,0.66025641,6,5.25,5,5,5.75,5,5.5,5.25,0.60434799,-0.567737593,-0.851353946,2.611895907,0.860781366,0.973651466,0.856872678,3398,0,20,1,0,0,0,1,0,0,598,507,5,5
22377084,1,0,0,0,0,0,70,4900,0.1875,0.85,-0.107142857,3.75,4.5,4,4,3.25,4,4.25,0.207520121,-0.50836573,-0.610775137,1.404093185,0.553504782,0.683228331,0.702050269,3935,1,18,1,0,0,1,0,0,0,400,507,16,4
zy2342116,0,0,0,0,1,0,58,3364,0.5,0.982758621,0.321428571,3,6,4.5,3.75,4.25,4,2.5,0.408071581,-0.325098629,-0.117456435,3.176771651,0.105537752,0.188083558,0.967091084,4573,1,23,0,1,0,1,0,0,0,524,536,24,12
21377225,0,0,0,1,0,0,70,4900,0.3125,0.694444444,9.892857143,5.75,6.75,6.5,6.75,5.75,6.5,4,1.225620933,0.548324742,-0.112494416,2.862784787,0.31101684,0.586470051,0.734978557,4985,0,20,1,0,0,1,0,0,0,625,605,5,5
21081004,0,0,0,0,1,0,70,4900,0.375,0.545454545,2.071428571,3.5,5,4.75,6,3.75,5,3,0.530627182,-0.387112889,-0.66271904,3.118240165,0.688088419,0.529846605,0.603729248,4935,0,20,1,0,0,0,0,1,0,524,450,15,3
zy2314202,0,0,1,0,0,0,58,3364,0.5,0.696581197,-18,1,1,1,1,1,1,1,2.221864919,-0.018069238,-0.126655065,1.143772161,0.643240567,0.322219779,0.686303377,5418,1,22,0,1,0,0,0,0,1,524,461,1,1
21377335,0,0,1,0,0,0,70,4900,0.4375,0.836021505,9.464285714,4.75,6.75,6.5,6.5,5.5,5.75,3.5,0.7754386,-0.32772078,-0.399601407,1.889137691,0.21393254,0.214702859,0.832598567,4139,1,20,1,0,0,0,1,0,0,456,507,4,4
22377142,0,0,0,0,0,1,58,3364,0.5625,0.982142857,-11.78571429,2,1.5,2.25,1.5,2,1.5,2,0.208680156,-0.547629911,-0.73911375,2.512206495,0.063215257,0.342491777,0.978491902,3819,1,20,1,0,0,0,1,0,0,519,507,15,3
21377185,0,0,0,0,1,0,66,4356,0.5,0.691964286,0.214285714,3.5,7,7,3.75,2,3.75,1,1.408029137,0.930630347,0.944730354,1.574137166,1.084785976,1.100246899,0.734242082,3361,1,20,1,0,0,0,0,1,0,500,507,16,4
21377369,0,0,0,0,0,1,66,4356,0.4375,0.887163561,5.285714286,4.25,6.5,6.5,4.5,4.5,5,3.25,0.589514616,-0.167020584,-0.184079712,1.648663896,0.573652492,0.505434108,0.936528206,4353,0,19,1,0,0,0,1,0,0,605,528,11,11
22377084,0,0,0,0,0,1,58,3364,0.4375,0.6,0.214285714,3.75,4.75,4.25,4.5,3.25,4.25,3.5,0.282979683,-0.214095214,-0.537275563,1.813730811,0.798420399,0.533505431,0.521478534,3935,1,18,1,0,0,1,0,0,0,400,507,19,7
zy2314202,0,0,1,0,0,0,66,4356,0.4375,0.807881773,-5.285714286,3,3,3,4,3,3,3,1.04406416,-0.375446773,-0.360750351,2.290414169,0.458157464,0.477445226,0.914008141,5418,1,22,0,1,0,0,0,0,1,524,461,7,7
21377119,0,0,0,0,1,0,62,3844,0.4375,0.917366947,3.75,4,5.5,5.5,5,5,5,2.25,0.575824945,-0.32680211,-0.401656492,0.798235245,-0.205583855,-0.347927054,0.954419255,6412,0,21,1,0,0,0,1,0,0,524,480,9,9
21377348,0,1,0,0,0,0,66,4356,0.4375,0.815904139,-0.821428571,3.75,4.5,4.25,3.75,4.25,3.25,3.25,0.431538531,-0.938835691,-0.854312309,0.924773587,-0.412355385,-0.480864931,0.959296048,4891,1,20,1,0,0,0,0,1,0,524,507,18,6
zy2314202,1,0,0,0,0,0,70,4900,0,1,0,4,4,4,4,4,4,4,2.228096669,-0.447994851,-0.900241855,1.804337666,-0.751419214,-0.677806532,0.555818737,5418,1,22,0,1,0,0,0,0,1,524,461,19,7
21377184,0,0,0,0,1,0,62,3844,0.375,0.909090909,-1.178571429,1.75,4.25,3,2.5,4,4.5,3.25,1.322436853,0.900993891,0.760116288,3.083406884,0.788032505,1.128579243,0.738946199,3538,1,21,1,0,0,1,0,0,0,486,507,22,10
21377348,0,0,0,0,0,1,62,3844,0.375,0.890316206,-1.535714286,1.5,5,5.25,2.25,3.5,4.5,2.75,0.260615492,-0.644971397,-0.595485992,2.717023743,0.367569314,0.500111227,0.976694643,4891,1,20,1,0,0,0,0,1,0,524,507,11,11
22377142,0,0,0,0,0,1,66,4356,0.4375,0.770979021,8.392857143,6.5,6.25,6.25,6.25,6.25,6,2.5,0.140929381,-0.85994194,-0.780815726,1.684141471,0.092137671,0.226155554,0.873620152,3819,1,20,1,0,0,0,1,0,0,519,507,9,9
zy2314202,0,0,0,0,1,0,66,4356,0.3125,0.923076923,-18,1,1,1,1,1,1,1,0.096838153,-1.103696954,-1.155264241,0.944356159,-0.823710363,-0.680542118,0.894594193,5418,1,22,0,1,0,0,0,0,1,524,461,18,6
21377076,0,0,0,0,0,1,62,3844,0.5,0.785714286,-2.428571429,4.75,3.25,3,3.25,3.25,4.25,3,-0.749060222,-0.797773178,-1.305779714,1.494947575,-0.228409881,-0.44599399,0.844039321,4862,1,20,1,0,0,0,1,0,0,524,475,14,2
21377187,0,1,0,0,0,0,70,4900,0.375,0.981481481,6.285714286,5,6,5,5,5,6,3,0.541353643,-0.321091317,-0.588587615,1.99084097,0.240148752,0.478170862,0.874602675,3829,1,21,1,0,0,0,1,0,0,590,507,16,4
21377174,0,1,0,0,0,0,66,4356,0.4375,0.762068966,8.5,3.25,7,6.25,5.5,5,6.75,3.25,1.265569243,-0.569134389,-0.51860846,2.062541222,-0.296495835,0.013301478,0.914621532,4494,0,20,1,0,0,0,1,0,0,660,580,24,12
21377369,0,1,0,0,0,0,66,4356,0.5,0.793043478,11.35714286,4.5,7,6.5,6,5.25,7,4.75,0.545012545,0.164737989,-0.127995692,1.844473007,1.109807396,0.979134785,0.930263519,4353,0,19,1,0,0,0,1,0,0,605,528,5,5
22377142,1,0,0,0,0,0,70,4900,0.125,0.85620915,-11.07142857,2.5,1.75,2,2.5,1.75,2.25,1.5,-0.047267215,-0.883975342,-0.716619776,1.744364382,-0.301629773,-0.215645558,0.855451286,3819,1,20,1,0,0,0,1,0,0,519,507,12,12
21377076,0,0,0,0,0,1,70,4900,0.375,0.888571429,2.035714286,5.25,4,4.5,4.5,4.5,4.5,3.5,1.906063507,0.107003057,0.058377698,0.706975371,-0.485304755,-0.850937635,0.930613279,4862,1,20,1,0,0,0,1,0,0,524,475,20,8
21377369,0,1,0,0,0,0,58,3364,0.5,0.879310345,3.821428571,2,6.5,6.5,5,4.5,6.5,2.25,0.85652704,-0.672496934,-0.685618047,1.76436928,0.413524984,0.297358522,0.965997398,4353,0,19,1,0,0,0,1,0,0,605,528,10,10
21377171,0,0,0,0,0,1,70,4900,0.3125,0.9,3.75,2.25,6,6.25,2.75,5.5,6.5,2.5,0.810415103,-0.225090223,-0.283149816,1.937545899,0.215160571,0.297326526,0.956078529,4767,0,20,1,0,0,0,1,0,0,524,535,10,10
22377201,1,0,0,0,0,0,66,4356,0.125,0.833333333,-1.25,1.25,4.5,5.5,5.25,3.75,3.75,2.5,-0.296268456,-1.299391908,-0.859498087,1.314719328,-0.521845905,-0.839048769,0.880312026,5381,1,20,1,0,0,0,1,0,0,512,507,10,10
22377053,0,0,1,0,0,0,62,3844,0.625,0.9175,12.07142857,5,7,7,7,5.75,6.75,2,3.113130801,0.210186322,-0.034787895,2.61705801,-0.001587442,0.36176412,0.958520293,5311,0,19,1,0,0,0,1,0,0,529,507,16,4
22377206,0,0,0,0,0,1,70,4900,0.375,0.5,4.75,4.25,6,5,5,5.5,5,3.25,0.752979784,0.136089631,-0.236674772,1.63906584,-0.033647633,0.299388112,0.692199469,5428,1,19,1,0,0,0,0,0,1,524,496,13,1
21377184,0,0,0,0,1,0,70,4900,0.375,0.868421053,7.678571429,5.5,5.75,5.75,5.25,5.25,5.5,6.5,-0.438533177,-0.674519026,-0.948600776,0.92978813,-0.095918945,-0.098727553,0.887916923,3538,1,21,1,0,0,1,0,0,0,486,507,5,5
22377084,0,1,0,0,0,0,70,4900,0.1875,1,1.357142857,4,4.75,3.25,5,4.25,3.75,5.25,2.708465625,-1.181095535,-1.303329584,1.16693456,-0.276989071,-0.562001573,0.722632885,3935,1,18,1,0,0,1,0,0,0,400,507,21,9
21377335,0,1,0,0,0,0,62,3844,0.5,0.976190476,10.42857143,5,6.5,6.5,6.5,6.25,7,2.5,1.308081513,0.349100494,0.157096718,1.433662361,0.413732279,0.458508051,0.975324988,4139,1,20,1,0,0,0,1,0,0,456,507,20,8
21377187,1,0,0,0,0,0,70,4900,0.1875,0.944444444,9.285714286,5.5,6,6,6,6,6,3.25,0.976199841,0.102115059,-0.909683939,2.102846809,0.250949363,0.977632141,0.888648748,3829,1,21,1,0,0,0,1,0,0,590,507,11,11
21081004,0,0,0,0,1,0,58,3364,0.5,0.87593985,3.357142857,3.75,5,3.75,6,5,5.25,3.75,0.337824646,-0.590913384,-0.577241259,3.889450308,0.55698433,0.497865248,0.843298674,4935,0,20,1,0,0,0,0,1,0,524,450,20,8
21377185,0,0,1,0,0,0,66,4356,0.5,0.74537037,8.75,4.5,6.5,6.75,5.75,4.75,5.5,4.25,0.411380962,-1.086422688,-1.077853024,-0.079392761,-1.236363621,-1.526186505,0.871160805,3361,1,20,1,0,0,0,0,1,0,500,507,5,5
21377335,0,0,0,1,0,0,58,3364,0.4375,0.826086957,13.75,5.75,5.75,6.75,6.75,6.25,6.75,6.5,-1.671609511,-1.922771207,-1.922771207,1.98883086,0.26060178,0.251243794,0.945020735,4139,1,20,1,0,0,0,1,0,0,456,507,5,5
zy2314202,0,0,0,1,0,0,70,4900,0,1,0,4,4,4,4,4,4,4,4.415440936,0.885777709,1.346168564,2.059839418,0.401563728,0.305109799,0.47167933,5418,1,22,0,1,0,0,0,0,1,524,461,2,2
21377187,0,0,0,0,0,1,62,3844,0.4375,0.90224359,-2.607142857,2,5.25,3.25,5,4.5,3.25,1.25,0.739011006,-0.104444729,-0.340834334,1.028908471,0.311902557,0.072185546,0.925890326,3829,1,21,1,0,0,0,1,0,0,590,507,19,7
21377369,0,1,0,0,0,0,70,4900,0.375,1,6.428571429,5.25,5.5,5.5,4.75,4,5.25,5,-0.407331766,-0.846741341,-0.842116996,1.079037393,0.023537282,0.014857443,0.924461007,4353,0,19,1,0,0,0,1,0,0,605,528,19,7
21377003,0,0,0,0,1,0,58,3364,0.625,0.690972222,15,6.25,7,7,7,6.5,7,4.75,-0.001704491,-0.590986213,-0.818308112,0.837374458,-0.430707263,-0.240317568,0.755080462,3133,0,20,1,0,0,1,0,0,0,524,487,16,4
22377142,0,0,0,0,0,1,62,3844,0.4375,0.797077922,-9.607142857,2.5,2.5,2.5,2.5,2.75,1.75,1.5,0.238791611,-0.41459909,-0.613493496,2.610068725,0.2303921,0.434823331,0.87221849,3819,1,20,1,0,0,0,1,0,0,519,507,20,8
22377084,0,0,1,0,0,0,58,3364,0.4375,0.961538462,-4.857142857,3,2.75,2.25,3.25,3.25,3.75,2.75,1.705931436,-0.836475367,-0.482395881,0.401558996,-0.239123261,-0.797170056,0.762814045,3935,1,18,1,0,0,1,0,0,0,400,507,22,10
21377181,0,1,0,0,0,0,70,4900,0.4375,0.891826923,15.85714286,7,7,7,7,7,7,7,0.771221807,-0.686027136,-0.613112382,0.510235112,-0.526623141,-0.683683821,0.969339013,3697,1,20,1,0,0,0,1,0,0,524,520,18,6
21377119,0,1,0,0,0,0,62,3844,0.5,0.918981481,7.75,4.75,6,5.5,5.25,5.75,6,3.25,0.717788966,0.118726376,-0.004334688,2.194214786,0.1732485,-0.113025312,0.969931483,6412,0,21,1,0,0,0,1,0,0,524,480,15,3
zy2342116,1,0,0,0,0,0,70,4900,0.1875,0.813660477,2.25,2.75,5.75,5.25,3.25,3.75,5.5,4.25,0.530040747,0.164895556,0.029204859,1.164280411,0.595394375,0.101793453,0.961382627,4573,1,23,0,1,0,1,0,0,0,524,536,8,8
21377335,0,0,0,0,0,1,62,3844,0.5,0.786549708,8.642857143,4.25,6.25,6.25,6,6.5,6.75,2,0.748675919,-0.775937845,-0.516265712,2.084399481,-0.053768135,0.160940638,0.956521988,4139,1,20,1,0,0,0,1,0,0,456,507,18,6
zy2314202,1,0,0,0,0,0,66,4356,0,0.9,-2.5,4,4,3.5,3,3.5,3.5,3.5,1.218553161,0.027064808,-0.116396077,2.072302918,0.23994316,0.191447449,0.434827209,5418,1,22,0,1,0,0,0,0,1,524,461,4,4
22377005,0,0,0,0,1,0,62,3844,0.4375,0.571428571,7.107142857,5.25,5.5,5.75,5.5,4.75,6.5,3.5,1.09140797,-0.01439423,0.067885623,1.134024381,0.569529473,0.230580753,0.730668783,6333,0,18,1,0,0,1,0,0,0,443,507,6,6
21377335,0,0,0,0,1,0,70,4900,0.375,0.931612903,12.46428571,4.75,6.5,6.75,6.75,6.75,6.5,4.75,1.673407616,0.804331067,0.822882783,1.42224592,1.222458208,1.222458208,0.952201307,4139,1,20,1,0,0,0,1,0,0,456,507,21,9
21377076,0,1,0,0,0,0,70,4900,0.25,0.928921569,3.464285714,4.75,4,4.25,4.75,4.5,5,5.5,0.038911981,-0.672546979,-0.699954708,1.957452999,-0.425944596,-0.361418502,0.929569602,4862,1,20,1,0,0,0,1,0,0,524,475,11,11
21377184,1,0,0,0,0,0,70,4900,0.1875,1,1.607142857,4,4,4.25,2.5,4,4.25,5.5,1.298639961,0.372544236,0.308519264,0.656123869,-0.006484882,-0.028461729,0.865615726,3538,1,21,1,0,0,1,0,0,0,486,507,18,6
21377076,0,0,0,0,1,0,58,3364,0.5,0.833333333,0.214285714,5,3.75,4.25,4.25,4.25,3.75,3,0.638456049,-0.478966616,-0.81991543,0.758364863,-0.398557537,-0.308578866,0.900272965,4862,1,20,1,0,0,0,1,0,0,524,475,22,10
zy2342116,1,0,0,0,0,0,66,4356,0.1875,0.849326599,-2.321428571,1.75,5.25,4.75,2.5,2.75,4.25,3,0.029967166,-0.533398523,-0.446996468,0.371480831,-0.148451832,-0.384050392,0.837490916,4573,1,23,0,1,0,1,0,0,0,524,536,17,5
21081004,0,0,1,0,0,0,62,3844,0.4375,0.871376812,3.142857143,3.25,5,5,5,4.25,5.75,3.75,0.936527258,-0.029860369,-0.570376773,4.061957841,1.249275547,1.562289875,0.755761027,4935,0,20,1,0,0,0,0,1,0,524,450,5,5
21377348,0,1,0,0,0,0,70,4900,0.25,0.905835544,1.857142857,3.5,4.75,4.75,2.75,5,4.75,4.5,2.013797524,0.027427631,0.518526149,2.023564555,0.748967033,0.265621095,0.894295633,4891,1,20,1,0,0,0,0,1,0,524,507,8,8
21377348,0,0,0,1,0,0,70,4900,0.125,0.938333333,-0.535714286,2.5,4,5.5,2.75,4.5,4.25,3,0.998026319,0.150099415,-0.184672323,3.640008155,1.103057288,0.974619124,0.922702491,4891,1,20,1,0,0,0,0,1,0,524,507,10,10
21377174,0,0,0,0,0,1,58,3364,0.5,0.768275862,3.821428571,1.5,7,5,4.25,4,5.75,2.5,3.337696388,0.367979552,0.595817606,1.480751677,0.337621212,0.046443622,0.976252794,4494,0,20,1,0,0,0,1,0,0,660,580,12,12
21377174,1,0,0,0,0,0,70,4900,0.1875,0.86,8.5,5,7,5.75,4.75,4.25,6.75,4.75,0.731598017,0.229271267,0.013437712,1.75969187,0.640297845,0.3644928,0.803122997,4494,0,20,1,0,0,0,1,0,0,660,580,9,9
22377201,0,0,0,1,0,0,70,4900,0.0625,0.718181818,0.714285714,1.5,5.5,5.5,5.5,4.75,3.5,2.5,0.187862588,-0.370506942,-0.446776868,1.28133098,-0.369792381,-0.289940826,0.746272683,5381,1,20,1,0,0,0,1,0,0,512,507,8,8
21377185,0,1,0,0,0,0,62,3844,0.4375,0.9375,2.392857143,3.75,4.75,6.5,4.25,3.75,4.5,3,0.343427677,-0.455362216,-0.301409445,0.698294831,-0.021196871,-0.355553079,0.899044633,3361,1,20,1,0,0,0,0,1,0,500,507,3,3
21377185,0,1,0,0,0,0,58,3364,0.625,0.896521739,10.35714286,5.5,7,7,7,3.25,6,4.5,1.294773663,0.112744158,0.303291527,0.973883152,0.397129648,-0.238579622,0.934725881,3361,1,20,1,0,0,0,0,1,0,500,507,13,1
21377335,0,1,0,0,0,0,66,4356,0.375,0.627880184,6.928571429,4.5,6.75,6,5.25,5.75,5.5,2.25,0.588845749,-1.723554317,-1.250832125,0.371933375,-1.883734345,-1.874365498,0.790875793,4139,1,20,1,0,0,0,1,0,0,456,507,1,1
21377184,0,0,0,1,0,0,70,4900,0,1,10.10714286,6,7,7,5.25,6.25,5.5,6.5,-0.1351228,-1.71636367,-2.193325168,0.352713492,-1.151778921,-1.246334206,0.471438169,3538,1,21,1,0,0,1,0,0,0,486,507,1,1
22377206,1,0,0,0,0,0,66,4356,0.0625,0.961538462,6.178571429,5,5,5.75,5.25,5.5,6,3.5,0.856548284,-0.117095683,-0.416611964,1.719619117,-0.488105219,-0.150566096,0.678478956,5428,1,19,1,0,0,0,0,0,1,524,496,8,8
22377333,0,0,0,0,0,1,66,4356,0.375,0.977272727,7.714285714,6.25,5,5,6.75,6.5,7,5,0.050846065,-0.54880466,-0.714360121,1.018514365,0.02379538,-0.214794771,0.938749433,5195,0,19,1,0,0,0,1,0,0,425,507,23,11
21377335,0,0,1,0,0,0,66,4356,0.4375,0.933333333,13.39285714,5.25,7,6.5,6.75,6.25,6.75,5.25,1.022670496,0.016392793,0.16228601,1.171084225,0.223241196,0.266590763,0.916445255,4139,1,20,1,0,0,0,1,0,0,456,507,22,10
22377005,0,0,1,0,0,0,62,3844,0.5,0.871212121,2.071428571,4.5,5.25,4.25,4.25,5.5,5.5,1.5,0.360372614,0.040140727,-0.374350701,2.097810905,0.693085984,0.733050539,0.953085184,6333,0,18,1,0,0,1,0,0,0,443,507,3,3
zy2314202,1,0,0,0,0,0,62,3844,0.1875,0.947222222,0,4,4,4,4,4,4,4,0.994210159,-0.596532225,-0.632547549,2.128388668,-0.060055319,-0.007663502,0.951807201,5418,1,22,0,1,0,0,0,0,1,524,461,12,12
zy2314202,0,0,0,0,1,0,58,3364,0.3125,0.775,-13.14285714,1,2,1,1,3,3,1,0.458279655,-0.539625143,-0.536504444,1.785642416,0.345546736,0.136460922,0.828109086,5418,1,22,0,1,0,0,0,0,1,524,461,11,11
21377225,0,1,0,0,0,0,70,4900,0.375,0.867588933,8.428571429,5.25,6.25,5.75,5.25,5.5,6.25,5.5,2.652155519,1.37046716,1.227873652,3.063839997,0.940088744,1.593940562,0.895366311,4985,0,20,1,0,0,1,0,0,0,625,605,3,3
